code;name;proc_code;process;com_code;item_name;conversion_factor
237;Viet Nam;p04;Sawnmill industry, coniferous;c18;Wood residues;
238;Ethiopia;p04;Sawnmill industry, coniferous;c18;Wood residues;
239;British Virgin Islands;p04;Sawnmill industry, coniferous;c18;Wood residues;
244;Samoa;p04;Sawnmill industry, coniferous;c18;Wood residues;
249;Yemen;p04;Sawnmill industry, coniferous;c18;Wood residues;
250;Democratic Republic of the Congo;p04;Sawnmill industry, coniferous;c18;Wood residues;
251;Zambia;p04;Sawnmill industry, coniferous;c18;Wood residues;
255;Belgium;p04;Sawnmill industry, coniferous;c18;Wood residues;
256;Luxembourg;p04;Sawnmill industry, coniferous;c18;Wood residues;
270;Mayotte;p04;Sawnmill industry, coniferous;c18;Wood residues;
272;Serbia;p04;Sawnmill industry, coniferous;c18;Wood residues;
273;Montenegro;p04;Sawnmill industry, coniferous;c18;Wood residues;
276;Sudan;p04;Sawnmill industry, coniferous;c18;Wood residues;
277;South Sudan;p04;Sawnmill industry, coniferous;c18;Wood residues;
5;American Samoa;p04;Sawnmill industry, coniferous;c18;Wood residues;
8;Antigua and Barbuda;p04;Sawnmill industry, coniferous;c18;Wood residues;
17;Bermuda;p04;Sawnmill industry, coniferous;c18;Wood residues;
24;British Indian Ocean Territory;p04;Sawnmill industry, coniferous;c18;Wood residues;
36;Cayman Islands;p04;Sawnmill industry, coniferous;c18;Wood residues;
43;Cocos (Keeling) Islands;p04;Sawnmill industry, coniferous;c18;Wood residues;
71;French Southern and Antarctic Territories;p04;Sawnmill industry, coniferous;c18;Wood residues;
85;Greenland;p04;Sawnmill industry, coniferous;c18;Wood residues;
86;Grenada;p04;Sawnmill industry, coniferous;c18;Wood residues;
88;Guam;p04;Sawnmill industry, coniferous;c18;Wood residues;
94;Holy See;p04;Sawnmill industry, coniferous;c18;Wood residues;
127;Marshall Islands;p04;Sawnmill industry, coniferous;c18;Wood residues;
142;Montserrat;p04;Sawnmill industry, coniferous;c18;Wood residues;
148;Nauru;p04;Sawnmill industry, coniferous;c18;Wood residues;
163;Northern Mariana Islands;p04;Sawnmill industry, coniferous;c18;Wood residues;
164;Pacific Islands Trust Territory;p04;Sawnmill industry, coniferous;c18;Wood residues;
172;Pitcairn Islands;p04;Sawnmill industry, coniferous;c18;Wood residues;
180;Palau;p04;Sawnmill industry, coniferous;c18;Wood residues;
187;Saint Helena, Ascension and Tristan da Cunha;p04;Sawnmill industry, coniferous;c18;Wood residues;
188;Saint Kitts and Nevis;p04;Sawnmill industry, coniferous;c18;Wood residues;
192;San Marino;p04;Sawnmill industry, coniferous;c18;Wood residues;
205;Western Sahara;p04;Sawnmill industry, coniferous;c18;Wood residues;
218;Tokelau;p04;Sawnmill industry, coniferous;c18;Wood residues;
227;Tuvalu;p04;Sawnmill industry, coniferous;c18;Wood residues;
228;USSR;p04;Sawnmill industry, coniferous;c18;Wood residues;
242;Wake Island;p04;Sawnmill industry, coniferous;c18;Wood residues;
243;Wallis and Futuna Islands;p04;Sawnmill industry, coniferous;c18;Wood residues;
248;Yugoslav SFR;p04;Sawnmill industry, coniferous;c18;Wood residues;
258;Anguilla;p04;Sawnmill industry, coniferous;c18;Wood residues;
279;Curaçao;p04;Sawnmill industry, coniferous;c18;Wood residues;
281;Saint-Martin (French Part);p04;Sawnmill industry, coniferous;c18;Wood residues;
299;Palestine;p04;Sawnmill industry, coniferous;c18;Wood residues;
252;Unspecified Area;p04;Sawnmill industry, coniferous;c18;Wood residues;
254;Others (adjustment);p04;Sawnmill industry, coniferous;c18;Wood residues;
;ASI;p04;Sawnmill industry, coniferous;c18;Wood residues;19
;EUR;p04;Sawnmill industry, coniferous;c18;Wood residues;13
;AFR;p04;Sawnmill industry, coniferous;c18;Wood residues;29
;LAM;p04;Sawnmill industry, coniferous;c18;Wood residues;19
;OCE;p04;Sawnmill industry, coniferous;c18;Wood residues;
;NAM;p04;Sawnmill industry, coniferous;c18;Wood residues;17
1;Armenia;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
2;Afghanistan;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
3;Albania;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
4;Algeria;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
6;Andorra;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
7;Angola;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
9;Argentina;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
10;Australia;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
11;Austria;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
12;Bahamas;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
13;Bahrain;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
14;Barbados;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
15;Belgium-Luxembourg;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
16;Bangladesh;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
18;Bhutan;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
19;Bolivia (Plurinational State of);p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
20;Botswana;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
21;Brazil;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
22;Aruba;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
23;Belize;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
25;Solomon Islands;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
26;Brunei Darussalam;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
27;Bulgaria;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
28;Myanmar;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
29;Burundi;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
32;Cameroon;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
33;Canada;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;12
35;Cabo Verde;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
37;Central African Republic;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
38;Sri Lanka;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
39;Chad;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
40;Chile;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
41;China, mainland;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;13
42;Christmas Island;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
44;Colombia;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
45;Comoros;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
46;Congo;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
47;Cook Islands;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
48;Costa Rica;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
49;Cuba;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
50;Cyprus;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
51;Czechoslovakia;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
52;Azerbaijan;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
53;Benin;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
54;Denmark;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;15
55;Dominica;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
56;Dominican Republic;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
57;Belarus;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
58;Ecuador;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
59;Egypt;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
60;El Salvador;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
61;Equatorial Guinea;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
63;Estonia;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
64;Faroe Islands;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
65;Falkland Islands (Malvinas);p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
66;Fiji;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
67;Finland;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
68;France;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;14
69;French Guyana;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
70;French Polynesia;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
72;Djibouti;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
73;Georgia;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
74;Gabon;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
75;Gambia;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
79;Germany;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;22
80;Bosnia and Herzegovina;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
81;Ghana;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
82;Gibraltar;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
83;Kiribati;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
84;Greece;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
87;Guadeloupe;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
89;Guatemala;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
90;Guinea;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
91;Guyana;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
93;Haiti;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
95;Honduras;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
96;China, Hong Kong SAR;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
97;Hungary;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
98;Croatia;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
99;Iceland;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
100;India;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
101;Indonesia;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;15
102;Iran (Islamic Republic of);p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
103;Iraq;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
104;Ireland;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;11
105;Israel;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
106;Italy;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
107;Cote d'Ivoire;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
108;Kazakhstan;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
109;Jamaica;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
110;Japan;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
112;Jordan;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
113;Kyrgyzstan;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
114;Kenya;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
115;Cambodia;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
116;Democratic People's Republic of Korea;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
117;Republic of Korea;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
118;Kuwait;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
119;Latvia;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
120;Lao People's Democratic Republic;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
121;Lebanon;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
122;Lesotho;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
123;Liberia;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
124;Libya;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
125;Liechtenstein;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
126;Lithuania;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;11
128;China, Macao SAR;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
129;Madagascar;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
130;Malawi;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
131;Malaysia;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
132;Maldives;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
133;Mali;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
134;Malta;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
135;Martinique;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
136;Mauritania;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
137;Mauritius;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
138;Mexico;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
141;Mongolia;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
143;Morocco;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
144;Mozambique;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
145;Micronesia (Federated States of);p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
146;Republic of Moldova;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
147;Namibia;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
149;Nepal;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
150;Netherlands;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
151;Netherlands Antilles;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
153;New Caledonia;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
154;North Macedonia;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
155;Vanuatu;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
156;New Zealand;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
157;Nicaragua;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
158;Niger;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
159;Nigeria;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;17
160;Niue;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
161;Norfolk Island;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
162;Norway;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;8
165;Pakistan;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
166;Panama;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
167;Czechia;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
168;Papua New Guinea;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
169;Paraguay;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
170;Peru;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
171;Philippines;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
173;Poland;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;17
174;Portugal;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
175;Guinea-Bissau;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
176;Timor-Leste;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
178;Eritrea;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
179;Qatar;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
181;Zimbabwe;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
182;Reunion;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
183;Romania;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
184;Rwanda;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
185;Russian Federation;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
186;Serbia and Montenegro;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
189;Saint Lucia;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
190;Saint Pierre and Miquelon;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
191;Saint Vincent and the Grenadines;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
193;Sao Tome and Principe;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
194;Saudi Arabia;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
195;Senegal;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
196;Seychelles;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
197;Sierra Leone;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
198;Slovenia;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
199;Slovakia;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;9
200;Singapore;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
201;Somalia;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
202;South Africa;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
203;Spain;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;14
207;Suriname;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
208;Tajikistan;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
209;Eswatini;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
210;Sweden;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
211;Switzerland;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
212;Syrian Arab Republic;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
213;Turkmenistan;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
214;China, Taiwan Province of;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
215;United Republic of Tanzania;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
216;Thailand;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
217;Togo;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
219;Tonga;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
220;Trinidad and Tobago;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
221;Oman;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
222;Tunisia;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
223;Turkey;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
224;Turks and Caicos Islands;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
225;United Arab Emirates;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
226;Uganda;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
229;United Kingdom;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
230;Ukraine;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;10
231;United States of America;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;14
233;Burkina Faso;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
234;Uruguay;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
235;Uzbekistan;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
236;Venezuela (Bolivarian Republic of);p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
237;Viet Nam;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
238;Ethiopia;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
239;British Virgin Islands;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
244;Samoa;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
249;Yemen;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
250;Democratic Republic of the Congo;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
251;Zambia;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
255;Belgium;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
256;Luxembourg;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
270;Mayotte;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
272;Serbia;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
273;Montenegro;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
276;Sudan;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
277;South Sudan;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
5;American Samoa;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
8;Antigua and Barbuda;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
17;Bermuda;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
24;British Indian Ocean Territory;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
36;Cayman Islands;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
43;Cocos (Keeling) Islands;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
71;French Southern and Antarctic Territories;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
85;Greenland;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
86;Grenada;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
88;Guam;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
94;Holy See;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
127;Marshall Islands;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
142;Montserrat;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
148;Nauru;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
163;Northern Mariana Islands;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
164;Pacific Islands Trust Territory;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
172;Pitcairn Islands;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
180;Palau;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
187;Saint Helena, Ascension and Tristan da Cunha;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
188;Saint Kitts and Nevis;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
192;San Marino;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
205;Western Sahara;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
218;Tokelau;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
227;Tuvalu;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
228;USSR;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
242;Wake Island;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
243;Wallis and Futuna Islands;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
248;Yugoslav SFR;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
258;Anguilla;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
279;Curaçao;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
281;Saint-Martin (French Part);p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
299;Palestine;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
252;Unspecified Area;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
254;Others (adjustment);p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
;ASI;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;13
;EUR;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;16
;AFR;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;17
;LAM;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;10
;OCE;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;
;NAM;p05;Sawnmill industry, non-coniferous all;c18;Wood residues;13
1;Armenia;p06;Veneer production;c18;Wood residues;
2;Afghanistan;p06;Veneer production;c18;Wood residues;
3;Albania;p06;Veneer production;c18;Wood residues;
4;Algeria;p06;Veneer production;c18;Wood residues;
6;Andorra;p06;Veneer production;c18;Wood residues;
7;Angola;p06;Veneer production;c18;Wood residues;
9;Argentina;p06;Veneer production;c18;Wood residues;
10;Australia;p06;Veneer production;c18;Wood residues;
11;Austria;p06;Veneer production;c18;Wood residues;
12;Bahamas;p06;Veneer production;c18;Wood residues;
13;Bahrain;p06;Veneer production;c18;Wood residues;
14;Barbados;p06;Veneer production;c18;Wood residues;
15;Belgium-Luxembourg;p06;Veneer production;c18;Wood residues;
16;Bangladesh;p06;Veneer production;c18;Wood residues;
18;Bhutan;p06;Veneer production;c18;Wood residues;
19;Bolivia (Plurinational State of);p06;Veneer production;c18;Wood residues;
20;Botswana;p06;Veneer production;c18;Wood residues;
21;Brazil;p06;Veneer production;c18;Wood residues;
22;Aruba;p06;Veneer production;c18;Wood residues;
23;Belize;p06;Veneer production;c18;Wood residues;
25;Solomon Islands;p06;Veneer production;c18;Wood residues;
26;Brunei Darussalam;p06;Veneer production;c18;Wood residues;
27;Bulgaria;p06;Veneer production;c18;Wood residues;
28;Myanmar;p06;Veneer production;c18;Wood residues;
29;Burundi;p06;Veneer production;c18;Wood residues;
32;Cameroon;p06;Veneer production;c18;Wood residues;
33;Canada;p06;Veneer production;c18;Wood residues;6
35;Cabo Verde;p06;Veneer production;c18;Wood residues;
37;Central African Republic;p06;Veneer production;c18;Wood residues;
38;Sri Lanka;p06;Veneer production;c18;Wood residues;
39;Chad;p06;Veneer production;c18;Wood residues;
40;Chile;p06;Veneer production;c18;Wood residues;
41;China, mainland;p06;Veneer production;c18;Wood residues;3,5
42;Christmas Island;p06;Veneer production;c18;Wood residues;
44;Colombia;p06;Veneer production;c18;Wood residues;
45;Comoros;p06;Veneer production;c18;Wood residues;
46;Congo;p06;Veneer production;c18;Wood residues;
47;Cook Islands;p06;Veneer production;c18;Wood residues;
48;Costa Rica;p06;Veneer production;c18;Wood residues;
49;Cuba;p06;Veneer production;c18;Wood residues;
50;Cyprus;p06;Veneer production;c18;Wood residues;
51;Czechoslovakia;p06;Veneer production;c18;Wood residues;
52;Azerbaijan;p06;Veneer production;c18;Wood residues;
53;Benin;p06;Veneer production;c18;Wood residues;
54;Denmark;p06;Veneer production;c18;Wood residues;
55;Dominica;p06;Veneer production;c18;Wood residues;
56;Dominican Republic;p06;Veneer production;c18;Wood residues;
57;Belarus;p06;Veneer production;c18;Wood residues;
58;Ecuador;p06;Veneer production;c18;Wood residues;
59;Egypt;p06;Veneer production;c18;Wood residues;
60;El Salvador;p06;Veneer production;c18;Wood residues;
61;Equatorial Guinea;p06;Veneer production;c18;Wood residues;
63;Estonia;p06;Veneer production;c18;Wood residues;
64;Faroe Islands;p06;Veneer production;c18;Wood residues;
65;Falkland Islands (Malvinas);p06;Veneer production;c18;Wood residues;
66;Fiji;p06;Veneer production;c18;Wood residues;
67;Finland;p06;Veneer production;c18;Wood residues;2,7
68;France;p06;Veneer production;c18;Wood residues;
69;French Guyana;p06;Veneer production;c18;Wood residues;
70;French Polynesia;p06;Veneer production;c18;Wood residues;
72;Djibouti;p06;Veneer production;c18;Wood residues;
73;Georgia;p06;Veneer production;c18;Wood residues;
74;Gabon;p06;Veneer production;c18;Wood residues;
75;Gambia;p06;Veneer production;c18;Wood residues;
79;Germany;p06;Veneer production;c18;Wood residues;
80;Bosnia and Herzegovina;p06;Veneer production;c18;Wood residues;
81;Ghana;p06;Veneer production;c18;Wood residues;
82;Gibraltar;p06;Veneer production;c18;Wood residues;
83;Kiribati;p06;Veneer production;c18;Wood residues;
84;Greece;p06;Veneer production;c18;Wood residues;
87;Guadeloupe;p06;Veneer production;c18;Wood residues;
89;Guatemala;p06;Veneer production;c18;Wood residues;
90;Guinea;p06;Veneer production;c18;Wood residues;
91;Guyana;p06;Veneer production;c18;Wood residues;
93;Haiti;p06;Veneer production;c18;Wood residues;
95;Honduras;p06;Veneer production;c18;Wood residues;
96;China, Hong Kong SAR;p06;Veneer production;c18;Wood residues;
97;Hungary;p06;Veneer production;c18;Wood residues;
98;Croatia;p06;Veneer production;c18;Wood residues;
99;Iceland;p06;Veneer production;c18;Wood residues;
100;India;p06;Veneer production;c18;Wood residues;
101;Indonesia;p06;Veneer production;c18;Wood residues;
102;Iran (Islamic Republic of);p06;Veneer production;c18;Wood residues;
103;Iraq;p06;Veneer production;c18;Wood residues;
104;Ireland;p06;Veneer production;c18;Wood residues;
105;Israel;p06;Veneer production;c18;Wood residues;
